NOME,METRAGEM_TOTAL,VOLUME_TOTAL,DIAMETRO_POND,DIAMETRO_MEDIO,METRAGEM_MEDIA,VOLUME_MEDIO,DIAMETRO_STD,METRAGEM_STD,VOLUME_STD,DIAMETRO_MIN,METRAGEM_MIN,VOLUME_MIN,DIAMETRO_MAX,METRAGEM_MAX,VOLUME_MAX,DIAMETRO_RANGE,VOLUME_RANGE,METRAGEM_RANGE,TIPO,LDA,NFASES,FORMATO
2C0J63,1777.0,21176.67682859974,11.917094444907,4.720166666666667,592.3333333333334,7058.892276199913,1.7624348451313974,483.84742774280954,6049.391536149259,3.1115,34.0,1164.6164699576889,6.604,889.0,13252.300731446183,3.4925,12087.684261488494,855.0,VERTICAL,1604.0,3,321
2C89R1,2335.0,33402.70791804112,14.305228230424461,3.472089285714286,333.57142857142856,4771.815416863016,1.5296797296606965,377.0207143481894,6020.30812655409,2.1510625,7.0,25.43864529363236,6.604,1045.0,13555.438480816261,4.4529375,13529.999835522629,1038.0,VERTICAL,962.0,7,4635721
2CB314,2083.0,23333.3600372737,11.201805106708449,3.77825,1041.5,11666.68001863685,0.9429268927122613,133.64318164425748,4283.351584652455,3.1115,947.0,8637.893066922954,4.445,1136.0,14695.466970350744,1.3335000000000004,6057.57390342779,189.0,DIRECIONAL,1012.0,2,21
2CJ4FV,969.0,4431.2709138904165,4.573034998854919,2.4130000000000003,969.0,4431.2709138904165,0.0,0.0,0.0,2.4130000000000003,969.0,4431.2709138904165,2.4130000000000003,969.0,4431.2709138904165,0.0,0.0,0.0,HORIZONTAL,1552.0,1,1
2D657Q,2293.0,22035.55550643523,9.60992390162897,4.0798749999999995,573.25,5508.888876608808,1.926312036638924,339.1886151784382,4251.799907125566,2.159,65.0,2226.4726631544054,6.604,762.0,11514.294078141766,4.445,9287.82141498736,697.0,VERTICAL,1475.0,4,4321
2D774D,1725.0,46122.9532771974,26.737943928810086,4.497916666666666,287.5,7687.1588795329,2.4231442469788433,289.39229429962364,12444.242845687451,2.159,0.0,0.0,9.144,690.0,32177.9517526075,6.985,32177.9517526075,690.0,DIRECIONAL,1853.0,6,652431
2D8N06,814.0,2980.022690694248,3.6609615364794204,2.159,814.0,2980.022690694248,0.0,0.0,0.0,2.159,814.0,2980.022690694248,2.159,814.0,2980.022690694248,0.0,0.0,0.0,HORIZONTAL,1092.0,1,1
2DM3O1,2173.0,28286.52698694756,13.017269667256125,4.593166666666666,724.3333333333334,9428.84232898252,1.805381423227051,406.0964581639851,1527.8855057299068,3.1115,270.0,7999.175621833581,6.604,1052.0,11038.926456626448,3.4925,3039.750834792867,782.0,DIRECIONAL,621.0,3,321
2DT0QA,2639.0,38872.30177809537,14.729936255435911,4.720166666666667,879.6666666666666,12957.433926031788,1.7624348451313974,450.7109199180039,4822.9070093824375,3.1115,360.0,8478.21370565061,6.604,1164.0,18062.854861128053,3.4925,9584.641155477442,804.0,VERTICAL,118.0,3,321
2EJ5N9,1233.0,3549.4763903127377,2.878731865622658,1.8573749999999998,308.25,887.3690975781844,0.3482865498886416,360.30392263569195,1186.6386199515298,1.55575,0.0,0.0,2.159,685.0,2507.7586524884027,0.6032499999999998,2507.7586524884027,685.0,HORIZONTAL,917.0,4,2413
2EMPR9,2351.15,27173.888886887868,11.557701076872112,5.0958749999999995,587.7875,6793.472221721967,3.8312397552880975,464.98388569748664,4395.67139486681,2.159,60.0,1453.9508742128016,10.668,1141.5,11677.232201889055,8.509,10223.281327676254,1081.5,DIRECIONAL,968.0,4,4321
2EXRH2,1540.0,10038.065176226093,6.518224140406554,2.63525,770.0,5019.032588113047,0.6735192090801868,489.31789258109086,4902.774218666659,2.159,424.0,1552.2476914672743,3.1115,1116.0,8485.817484758818,0.9525000000000001,6933.569793291544,692.0,DIRECIONAL,118.0,2,21
2F1X3M,2896.0,32054.115611637815,11.068410086891511,5.566833333333334,965.3333333333334,10684.705203879272,3.1688557214447823,915.7293996226906,7114.816941236085,3.1115,38.0,2495.432993059357,9.144,1869.0,15347.219465339902,6.032500000000001,12851.786472280544,1831.0,VERTICAL,158.0,3,321
2F75E2,3182.0,72781.35629460457,22.87283353067397,6.334125,795.5,18195.339073651143,3.33375,855.4688772830956,15329.216010774498,3.1115,88.0,2273.529953353841,10.668,1999.0,31621.789623550085,7.5565,29348.259670196243,1911.0,VERTICAL,2126.0,4,4321
2F7860,2154.0,27688.298784809278,12.854363409846462,3.7524531249999997,269.25,3461.0373481011598,1.9621193121299942,470.70122461827407,5404.929049666629,2.1510625,3.0,10.902276554413868,6.604,1418.0,15632.10941161898,4.4529375,15621.207135064566,1415.0,DIRECIONAL,118.0,8,68574213
2FES60,303.0,1109.2713455532644,3.6609615364794204,2.159,303.0,1109.2713455532644,0.0,0.0,0.0,2.159,303.0,1109.2713455532644,2.159,303.0,1109.2713455532644,0.0,0.0,0.0,HORIZONTAL,837.0,1,1
2FR9DX,3699.0,57968.17800993775,15.671310627179711,4.868333333333333,616.5,9661.363001656291,2.575210120876871,421.83065322472714,10259.546275299364,2.159,63.0,1874.089280659539,9.144,1059.0,28122.06240691949,6.985,26247.97312625995,996.0,VERTICAL,2008.0,6,645321
2G2ZAP,2205.0,24031.511102739467,10.898644491038308,3.77825,1102.5,12015.755551369733,0.9429268927122613,260.92240225783604,3153.2604387785036,3.1115,918.0,9786.063712262185,4.445,1287.0,14245.44739047728,1.3335000000000004,4459.383678215096,369.0,DIRECIONAL,946.0,2,21
2GO2J3,2154.0,30676.092953014726,14.241454481436735,5.826125,538.5,7669.0232382536815,2.638817865857109,512.5807253496761,4432.7833860487335,3.1115,62.0,4071.495936044214,9.144,1067.0,13764.391977509093,6.032500000000001,9692.896041464879,1005.0,VERTICAL,101.0,4,4321
2GT872,2815.0,55351.800275461304,19.663161731957835,5.826125,703.75,13837.950068865326,2.638817865857109,424.2345066901874,10720.092802337787,3.1115,73.0,4793.858118245606,9.144,972.0,28704.37064189833,6.032500000000001,23910.512523652724,899.0,DIRECIONAL,2673.0,4,4321
2H817Q,2309.0,32801.53131175884,14.205946865205213,4.593166666666666,769.6666666666666,10933.84377058628,1.805381423227051,347.73888671434685,3309.6533117455083,3.1115,370.0,7117.1372452815895,6.604,1003.0,13010.62659929063,3.4925,5893.489354009041,633.0,VERTICAL,1615.0,3,321
2H9XGU,1014.0,7710.232015721722,7.603779108206826,3.1115,1014.0,7710.232015721722,0.0,0.0,0.0,3.1115,1014.0,7710.232015721722,3.1115,1014.0,7710.232015721722,0.0,0.0,0.0,0,0.0,1,1
2I51KH,604.0,4592.682581356923,7.603779108206826,3.1115,604.0,4592.682581356923,0.0,0.0,0.0,3.1115,604.0,4592.682581356923,3.1115,604.0,4592.682581356923,0.0,0.0,0.0,HORIZONTAL,1340.0,1,1
2I6LYA,888.0,6144.534407606154,6.9195207292862095,3.07975,444.0,3072.267203803077,0.942926892712261,171.1198410471445,690.8467609804634,2.4130000000000003,323.0,2583.764774353029,3.7465,565.0,3560.7696332531245,1.3335,977.0048589000953,242.0,HORIZONTAL,1792.0,2,21
2IVB86,402.0,4431.669946030204,11.024054592114936,3.07975,201.0,2215.834973015102,0.942926892712261,284.2569260369921,3133.6638708185787,2.4130000000000003,0.0,0.0,3.7465,402.0,4431.669946030204,1.3335,4431.669946030204,402.0,HORIZONTAL,1050.0,2,21
2J38UK,1679.0,24540.91684864631,14.616388831832227,2.9100859375,209.875,3067.6146060807887,1.5930801063903453,346.7557549218593,5344.4768455655685,2.1510625,5.0,18.170460924023114,6.604,1015.0,12228.472934555733,4.4529375,12210.302473631711,1010.0,VERTICAL,1046.0,8,46835721
2J4FS5,1625.0,9493.655493761995,5.842249534622766,2.63525,812.5,4746.827746880997,0.6735192090801868,122.32947314527271,2954.2492406756182,2.159,726.0,2657.858075484059,3.1115,899.0,6835.797418277936,0.9525000000000001,4177.939342793878,173.0,HORIZONTAL,1111.0,2,21
2JR72M,3912.0,51016.11656058089,13.040929591150535,4.720166666666667,1304.0,17005.3721868603,1.7624348451313974,901.8131735564745,9818.148418442488,3.1115,263.0,9008.650929378593,6.604,1847.0,27963.28561834429,3.4925,18954.634688965696,1584.0,DIRECIONAL,294.0,3,321
2JSAH0,1670.5,11511.382093597827,6.890980002153743,2.63525,835.25,5755.691046798914,0.6735192090801868,754.1293821354529,6576.207139435357,2.159,302.0,1105.610384016785,3.1115,1368.5,10405.771709581042,0.9525000000000001,9300.161325564257,1066.5,DIRECIONAL,968.0,2,21
2K85JB,916.0,4007.9484843218984,4.375489611705129,2.63525,458.0,2003.9742421609492,0.6735192090801868,412.95036021294374,1048.988540251221,2.159,166.0,1262.2273319623332,3.1115,750.0,2745.721152359565,0.9525000000000001,1483.493820397232,584.0,HORIZONTAL,1030.0,2,21
2L5U9H,2141.0,29467.22825244485,13.763301379002732,4.169833333333333,713.6666666666666,9822.409417481616,2.252535145859734,659.607711699411,7799.41360140862,2.159,314.0,1149.541922454538,6.604,1475.0,16260.480523369532,4.445,15110.938600914993,1161.0,VERTICAL,689.0,3,321
2L827J,532.0,1947.6315374070516,3.6609615364794204,2.159,532.0,1947.6315374070516,0.0,0.0,0.0,2.159,532.0,1947.6315374070516,2.159,532.0,1947.6315374070516,0.0,0.0,0.0,HORIZONTAL,958.0,1,1
2LG52Y,1973.0,31957.781019096146,16.19755753628796,5.730875,493.25,7989.445254774037,2.711172390160144,419.248037164954,4301.719883056757,3.1115,65.0,4268.503803917321,9.144,1070.0,13975.397639492267,6.032500000000001,9706.893835574945,1005.0,DIRECIONAL,1092.0,4,4321
2LKU2X,3593.0,38942.01522645395,10.838300925815183,5.058833333333333,1197.6666666666667,12980.671742151317,2.316082162474668,1123.881814664395,9605.748148518205,3.1115,43.0,1960.957944107316,7.62,2288.0,19583.61068276942,4.5085,17622.652738662106,2245.0,VERTICAL,1327.0,3,321
2MH517,3878.0,42893.218806960416,11.060654669149153,5.566833333333334,1292.6666666666667,14297.739602320138,3.1688557214447823,1267.195459798264,8696.065336916381,3.1115,65.0,4268.503803917321,9.144,2596.0,19739.41056490492,6.032500000000001,15470.906760987598,2531.0,VERTICAL,335.0,3,321
2N90K9,403.0,8146.006781589059,20.2134163314865,5.5245,201.5,4073.0033907945294,1.5266435405817556,142.12846301849606,867.4890735443616,4.445,101.0,3459.5959842860757,6.604,302.0,4686.410797302983,2.159,1226.8148130169075,201.0,DIRECIONAL,133.0,2,21
2NG52K,1331.0,26251.962507477947,19.723487984581478,4.1026953125,166.375,3281.4953134347434,1.7356280259495396,232.01658653762541,6690.323347596777,2.1510625,0.0,0.0,6.604,569.0,19490.199158997795,4.4529375,19490.199158997795,569.0,VERTICAL,1800.0,8,78613524
2NJ36C,344.0,8397.397029656306,24.411037876907866,6.7945,172.0,4198.698514828153,3.3226947647955867,156.97770542341354,272.76201163186215,4.445,61.0,4005.8266467531785,9.144,283.0,4391.570382903126,4.699,385.74373614994784,222.0,DIRECIONAL,2091.0,2,21
2NO0TY,3823.0,94865.48287983306,24.81440828664218,6.021916666666667,637.1666666666666,15810.91381330551,2.6628894910729337,538.585338332438,16504.57826699944,3.1115,10.0,245.2464198831889,10.668,1253.0,44890.22898820552,7.5565,44644.98256832233,1243.0,VERTICAL,2046.0,6,652431
2NVSKG,1169.0,6660.957210884908,5.697995903237731,2.2754166666666666,389.6666666666667,2220.319070294969,0.7843813777961162,283.67293373413924,2795.134783883719,1.55575,202.0,477.1371390399783,3.1115,716.0,5444.305841476087,1.55575,4967.168702436109,514.0,HORIZONTAL,810.0,3,321
2O73HS,1738.0,19895.92617135465,11.447598487545829,5.566833333333334,579.3333333333334,6631.97539045155,3.1688557214447823,543.0003069366843,3703.523306478198,3.1115,36.0,2364.0944144772857,9.144,1122.0,9000.391597469305,6.032500000000001,6636.297182992019,1086.0,VERTICAL,1283.0,3,321
2O7688,3512.0,51313.74069919404,14.610974003187367,5.826125,878.0,12828.43517479851,2.638817865857109,795.2856929011947,6007.203239956769,3.1115,61.0,4005.8266467531785,9.144,1878.0,17271.44111721265,6.032500000000001,13265.61447045947,1817.0,VERTICAL,707.0,4,4321
2OO93M,3708.0,35924.04964634053,9.688255028678675,4.714875,927.0,8981.012411585132,3.098025671698025,660.7304039218012,6088.606064742631,2.159,62.0,3551.1326903850377,9.144,1671.0,15595.506130097676,6.985,12044.373439712639,1609.0,DIRECIONAL,671.0,4,4321
2OV32N,3104.0,48629.4755931267,15.666712497785664,3.4382604166666666,517.3333333333334,8104.91259885445,1.7928801952169142,533.2139032946035,10102.828628233448,2.1510625,49.0,179.3871152874916,6.604,1444.0,22407.8714943891,4.4529375,22228.484379101606,1395.0,VERTICAL,271.0,6,546321
2PDQ2A,3869.0,62078.33255971536,16.045058816158015,5.0927,773.8,12415.666511943073,2.812842148077279,394.31992087643766,11019.433575422108,2.159,80.0,3433.9819212176963,9.144,1064.0,29937.493963030003,6.985,26503.512041812308,984.0,VERTICAL,1928.0,5,54321
2Q5P2O,1982.0,19866.657480593283,10.023540605748376,3.77825,991.0,9933.328740296642,0.9429268927122613,544.4722215136416,748.7855111606799,3.1115,606.0,9403.857427700688,4.445,1376.0,10462.800052892593,1.3335000000000004,1058.9426251919049,770.0,DIRECIONAL,1328.0,2,21
2QF51H,2445.0,31328.583340770318,12.81332651974246,4.593166666666666,815.0,10442.861113590106,1.805381423227051,558.7924480520473,1576.9194951249824,3.1115,343.0,8691.046681480282,6.604,1432.0,11748.924976337861,3.4925,3057.878294857579,1089.0,DIRECIONAL,671.0,3,321
2QP56A,3853.0,85080.69860395559,22.081676253297584,4.624916666666667,642.1666666666666,14180.116433992598,2.7645238725080072,785.4594621408967,19119.57482642933,2.159,0.0,0.0,9.144,1838.0,46584.65879830756,6.985,46584.65879830756,1838.0,VERTICAL,2005.0,6,564321
2R99G1,2965.0,46622.82970609232,15.724394504584257,5.990166666666667,988.3333333333334,15540.943235364108,2.8115038828593737,859.0607273838872,10176.189294023938,3.7465,61.0,4005.8266467531785,9.144,1757.0,23247.739140993195,5.3975,19241.912494240016,1696.0,0,1340.0,3,321
2RGDF8,1935.0,12327.907943485126,6.371011857098257,2.63525,967.5,6163.953971742563,0.6735192090801868,512.652416360247,5584.831523671497,2.159,605.0,2214.881729570049,3.1115,1330.0,10113.026213915078,0.9525000000000001,7898.144484345029,725.0,HORIZONTAL,1122.0,2,21
2S2IL1,2272.0,23753.9114103159,10.455066641864393,3.2384999999999997,757.3333333333334,7917.970470105301,1.1482794738215956,391.05029514543696,6980.488774512558,2.159,306.0,1120.2542301627027,4.445,995.0,15067.896967487406,2.2860000000000005,13947.642737324702,689.0,HORIZONTAL,1014.0,3,321
2S3U3B,2501.0,32622.82265997192,13.043911499389013,3.117453125,312.625,4077.85283249649,1.627537320846366,390.5442859468236,5380.532003916623,2.1510625,1.0,3.6609615364794204,6.604,1069.0,12091.45923220777,4.4529375,12087.79827067129,1068.0,DIRECIONAL,511.0,8,57468321
2T0P56,3212.0,33931.12479414565,10.563862015611972,4.720166666666667,1070.6666666666667,11310.374931381884,1.7624348451313974,1040.0116986521514,8312.232683727601,3.1115,50.0,1712.6712793495426,6.604,2129.0,16188.445721372333,3.4925,14475.77444202279,2079.0,VERTICAL,1402.0,3,321
2T1LER,2385.0,36385.92301430314,15.256152207254985,5.1943,477.0,7277.184602860628,2.678465829537499,293.50638834614824,6691.977569820413,2.4130000000000003,34.0,2232.755835895214,9.144,852.0,18976.39777519293,6.731,16743.641939297715,818.0,HORIZONTAL,1695.0,5,54321
2TY7RH,883.0,6263.591663663599,7.093535292937259,3.07975,441.5,3131.7958318317997,0.942926892712261,136.47160876900367,949.6486532360078,2.4130000000000003,345.0,2460.2928293839464,3.7465,538.0,3803.298834279653,1.3335,1343.0060048957066,193.0,HORIZONTAL,1806.0,2,21
2U821E,2304.0,21930.663891340308,9.518517313949786,3.2384999999999997,768.0,7310.221297113436,1.1482794738215956,233.42450599712106,5373.84148890276,2.159,515.0,1885.3951912869015,4.445,975.0,12631.584069551749,2.2860000000000005,10746.188878264848,460.0,HORIZONTAL,1055.0,3,321
2V21P1,2984.0,67766.80173383806,22.710054200347876,5.1181,596.8,13553.360346767611,2.7801109330384643,638.4345698660122,15648.571644004996,2.286,0.0,0.0,9.144,1455.0,36719.67222925419,6.8580000000000005,36719.67222925419,1455.0,VERTICAL,2168.0,5,54321
2V33Y0,1046.0,7953.55294718434,7.603779108206826,3.1115,1046.0,7953.55294718434,0.0,0.0,0.0,3.1115,1046.0,7953.55294718434,3.1115,1046.0,7953.55294718434,0.0,0.0,0.0,HORIZONTAL,121.0,1,1
2V940M,4999.0,62839.242513389094,12.570362575192858,4.0798749999999995,1249.75,15709.810628347273,1.926312036638924,616.4421438112961,8769.239069985304,2.159,667.0,3342.4578828057106,6.604,2073.0,22847.034866522896,4.445,19504.576983717187,1406.0,DIRECIONAL,469.0,4,4321
2VJ3VF,508.0,7883.101606059322,15.517916547360871,4.445,508.0,7883.101606059322,0.0,0.0,0.0,4.445,508.0,7883.101606059322,4.445,508.0,7883.101606059322,0.0,0.0,0.0,DIRECIONAL,1227.0,1,1
2VV28D,2191.0,37659.80145136297,17.188407782456853,4.85775,1095.5,18829.900725681484,2.4695704332940176,434.8706704297267,11542.526325615985,3.1115,788.0,10668.102088814177,6.604,1403.0,26991.69936254879,3.4925,16323.597273734611,615.0,VERTICAL,1110.1,2,21
2WO505,2403.0,24777.302172005628,10.310987171038546,3.77825,1201.5,12388.651086002814,0.9429268927122613,536.6940469205896,519.1243044110759,3.1115,822.0,12021.574770074993,4.445,1581.0,12755.727401930635,1.3335000000000004,734.1526318556425,759.0,VERTICAL,917.0,2,21
2X6567,3248.0,80796.93973799568,24.875905091747438,7.281333333333333,1082.6666666666667,26932.31324599856,3.305254806113038,944.1728302240715,19716.727276613157,4.064,89.0,7955.104738839075,10.668,1968.0,47313.506836241395,6.603999999999999,39358.40209740232,1879.0,VERTICAL,2062.0,3,321
2X8306,2829.0,62160.289327537634,21.972530691953917,5.413375,707.25,15540.072331884408,3.0932496228346444,792.0317228495334,17008.514718709586,2.159,0.0,0.0,9.144,1616.0,38500.850359777716,6.985,38500.850359777716,1616.0,VERTICAL,2195.0,4,4321
2X905T,2922.0,66997.7654589683,22.92873561224103,4.836583333333333,487.0,11166.294243161383,3.278572500596359,666.0360350611669,15151.45901295366,2.159,0.0,0.0,10.668,1541.0,37884.28869921188,8.509,37884.28869921188,1541.0,DIRECIONAL,2126.0,6,564321
2XNG3N,2380.0,28353.71639867589,11.913326217931045,3.77825,1190.0,14176.858199337945,0.9429268927122613,149.90663761154806,8392.45472385896,3.1115,1084.0,8242.4965532962,4.445,1296.0,20111.21984537969,1.3335000000000004,11868.723292083489,212.0,VERTICAL,692.0,2,21
2Y6ZWR,2360.0,30665.96830419801,12.994054366185598,4.593166666666666,786.6666666666666,10221.98943473267,1.805381423227051,516.4119802380008,1599.2209254402023,3.1115,344.0,8587.272989761113,6.604,1354.0,11783.178401924853,3.4925,3195.90541216374,1010.0,DIRECIONAL,736.0,3,321
2Y98H7,3038.0,42993.41071018672,14.151879759771797,4.0798749999999995,759.5,10748.35267754668,1.926312036638924,682.6675618483714,8301.650194949358,2.159,4.0,14.643846145917681,6.604,1373.0,20173.291511569132,4.445,20158.647665423214,1369.0,VERTICAL,120.0,4,4321
2ZLVSW,1631.0,11285.946352686478,6.919648284908939,2.63525,815.5,5642.973176343239,0.6735192090801868,753.0687219636732,6515.170245983222,2.159,283.0,1036.052114823676,3.1115,1348.0,10249.894237862802,0.9525000000000001,9213.842123039125,1065.0,HORIZONTAL,988.0,2,21
2ZTP23,2384.0,29955.00704027631,12.565019731659525,4.487333333333333,794.6666666666666,9985.002346758769,1.8603802254736352,420.7818120277222,1254.6199905560657,3.1115,326.0,8668.30818335578,6.604,1140.0,11166.616741359017,3.4925,2498.3085580032366,814.0,VERTICAL,760.0,3,321
3018P1,5778.0,60994.77978564804,10.55638279433161,3.81,1155.6,12198.955957129609,1.7009230949693173,474.2507775428523,5864.370631403717,2.159,494.0,3166.7317290546985,6.604,1697.0,17654.49930372338,4.445,14487.767574668682,1203.0,VERTICAL,1470.0,5,52431
301FIP,2725.0,29272.5734074278,10.742228773368,4.720166666666667,908.3333333333334,9757.5244691426,1.7624348451313974,855.049901077904,7040.5648632572875,3.1115,48.0,1644.1644281755607,6.604,1758.0,14260.96530702464,3.4925,12616.80087884908,1710.0,VERTICAL,1274.0,3,321
3036NM,244.0,8357.835843225768,34.25342558699085,6.604,244.0,8357.835843225768,0.0,0.0,0.0,6.604,244.0,8357.835843225768,6.604,244.0,8357.835843225768,0.0,0.0,0.0,VERTICAL,143.0,1,1
307BK8,4135.0,66671.83220688233,16.12378046115655,4.646083333333333,689.1666666666666,11111.972034480388,2.7434400743713483,702.4532031862809,12335.926463215663,2.159,0.0,0.0,9.144,1964.0,30477.188099016752,6.985,30477.188099016752,1964.0,HORIZONTAL,1289.0,6,654321
30B4A1,1497.0,11382.857324985618,7.603779108206826,3.1115,1497.0,11382.857324985618,0.0,0.0,0.0,3.1115,1497.0,11382.857324985618,3.1115,1497.0,11382.857324985618,0.0,0.0,0.0,DIRECIONAL,1889.0,1,1
30EP8J,2304.0,40540.88633984169,17.595870807222955,4.8895,460.8,8108.177267968337,1.6126999875984371,346.8179637792714,6359.694763434622,3.1115,24.0,311.3210751575026,6.604,842.0,17811.781305235243,3.4925,17500.46023007774,818.0,DIRECIONAL,1817.0,5,52413
30H909,4510.0,61871.374223721476,13.71870825359678,4.582583333333333,751.6666666666666,10311.89570395358,2.753416430848532,614.3688360151959,10497.409886433252,2.159,0.0,0.0,9.144,1450.0,27402.74046959268,6.985,27402.74046959268,1450.0,HORIZONTAL,1223.0,6,654321
30J8NZ,3604.0,55419.22720632046,15.377144063906897,5.0165,720.8,11083.845441264091,2.8398063314247333,675.2160395014324,10343.666367476597,2.159,64.0,1446.079806909371,9.144,1848.0,23971.722787127703,6.985,22525.64298021833,1784.0,VERTICAL,1027.0,5,54321
30JK42,958.0,4808.330950617328,5.019134603984685,2.63525,479.0,2404.165475308664,0.6735192090801868,210.71782079359116,148.6078668673744,2.159,330.0,2299.083844909076,3.1115,628.0,2509.2471057082525,0.9525000000000001,210.16326079917644,298.0,HORIZONTAL,1079.0,2,21
30M1ND,3169.0,37928.02705542323,11.968452841723959,4.720166666666667,1056.3333333333333,12642.675685141076,1.7624348451313974,855.0124755425112,10544.459415252863,3.1115,70.0,2397.7397910893596,6.604,1587.0,23463.089819609635,3.4925,21065.350028520275,1517.0,VERTICAL,80.0,3,321
30MQHR,466.0,1706.0080759994098,3.6609615364794204,2.159,466.0,1706.0080759994098,0.0,0.0,0.0,2.159,466.0,1706.0080759994098,2.159,466.0,1706.0080759994098,0.0,0.0,0.0,HORIZONTAL,117.0,1,1
30ORA0,2891.0,18489.20803480592,6.395436885093712,3.2384999999999997,963.6666666666666,6163.069344935307,1.1482794738215956,744.6994919652715,5220.631557851077,2.159,139.0,2156.990400083161,4.445,1587.0,12067.197444724234,2.2860000000000005,9910.207044641073,1448.0,VERTICAL,0.0,3,321
30TY7W,2679.0,17350.325970942893,6.47641880214367,2.63525,1339.5,8675.162985471447,0.6735192090801868,811.05147802097,8302.658954389763,2.159,766.0,2804.296536943236,3.1115,1913.0,14546.029433999658,0.9525000000000001,11741.732897056423,1147.0,DIRECIONAL,1075.0,2,21
30X27P,4495.0,77394.05065446412,17.217808821905255,6.021916666666666,749.1666666666666,12899.008442410688,3.3926872006812925,974.2595992171011,16540.989513006185,2.159,10.0,893.8319931279859,10.668,2637.0,40920.745935390616,8.509,40026.91394226263,2627.0,DIRECIONAL,380.0,6,654321
30XS53,3326.0,65063.50149824419,19.562087040963377,5.0927,665.2,13012.700299648839,3.5938980508634346,755.0848958891974,15116.19743859649,2.159,0.0,0.0,10.668,1794.0,36171.61741986234,8.509,36171.61741986234,1794.0,DIRECIONAL,2157.0,5,45321
30XW87,2757.0,16765.04082952435,6.0808998293523215,3.2384999999999997,919.0,5588.3469431747835,1.1482794738215956,688.1191757246705,875.6012534287639,2.159,295.0,4577.785381471457,4.445,1657.0,6121.042182106495,2.2860000000000005,1543.2568006350375,1362.0,DIRECIONAL,0.0,3,321
316A0Y,3054.0,38333.59255477112,12.551929454738417,4.0798749999999995,763.5,9583.39813869278,1.926312036638924,436.39622668701736,7478.097441749597,2.159,272.0,2097.7309604027078,6.604,1279.0,19847.415264074552,4.445,17749.684303671846,1007.0,HORIZONTAL,197.0,4,4321
318OPZ,5106.0,75753.91455074737,14.836254318595255,5.0927,1021.2,15150.782910149475,2.812842148077279,776.448774871852,12866.025604203114,2.159,63.0,2515.080575561362,9.144,2014.0,31253.083926384796,6.985,28738.003350823434,1951.0,VERTICAL,1934.0,5,54321
31OH23,2549.0,37156.01704103551,14.57670342920185,4.593166666666666,849.6666666666666,12385.339013678504,1.805381423227051,349.76325326330857,4096.3584229297185,3.1115,448.0,7710.232015721722,6.604,1087.0,15345.5346629719,3.4925,7635.302647250179,639.0,VERTICAL,711.0,3,321
322IL6,1102.0,40449.03927541178,36.70511730981105,7.8740000000000006,551.0,20224.51963770589,1.7960512242138311,657.6093065034892,20614.935603101156,6.604,86.0,5647.558879029071,9.144,1016.0,34801.48039638271,2.54,29153.921517353636,930.0,VERTICAL,980.0,2,21
322P0C,1526.0,11603.366919123617,7.603779108206826,3.1115,1526.0,11603.366919123617,0.0,0.0,0.0,3.1115,1526.0,11603.366919123617,3.1115,1526.0,11603.366919123617,0.0,0.0,0.0,DIRECIONAL,434.0,1,1
323DFJ,1393.0,52786.96102545257,37.89444438295231,8.636,696.5,26393.480512726284,2.8736819587421283,854.8920984545359,25696.580289413432,6.604,92.0,8223.25433677747,10.668,1301.0,44563.7066886751,4.063999999999999,36340.45235189763,1209.0,VERTICAL,1993.0,2,21
323QAZ,23.0,356.91208058930005,15.517916547360871,4.445,23.0,356.91208058930005,0.0,0.0,0.0,4.445,23.0,356.91208058930005,4.445,23.0,356.91208058930005,0.0,0.0,0.0,VERTICAL,1745.0,1,1
324474,3645.0,44197.26534055702,12.125450024844177,4.0798749999999995,911.25,11049.316335139256,1.926312036638924,483.50689412527163,7820.175446925144,2.159,315.0,2690.806729312374,6.604,1388.0,21538.868167736888,4.445,18848.061438424513,1073.0,DIRECIONAL,142.0,4,4321
328V71,345.0,1263.0317300854,3.660961536479421,2.159,345.0,1263.0317300854,0.0,0.0,0.0,2.159,345.0,1263.0317300854,2.159,345.0,1263.0317300854,0.0,0.0,0.0,VERTICAL,1322.0,1,1
3290R9,2242.0,23038.674802039313,10.275947726154913,3.77825,1121.0,11519.337401019657,0.9429268927122613,514.7737367038065,322.05238500243325,3.1115,757.0,11291.611975687136,4.445,1485.0,11747.06282635218,1.3335000000000004,455.4508506650436,728.0,DIRECIONAL,717.0,2,21
32JXQZ,623.0,2280.779037226679,3.660961536479421,2.159,623.0,2280.779037226679,0.0,0.0,0.0,2.159,623.0,2280.779037226679,2.159,623.0,2280.779037226679,0.0,0.0,0.0,VERTICAL,2167.0,1,1
32Q9NU,969.0,3547.4717288485585,3.660961536479421,2.159,969.0,3547.4717288485585,0.0,0.0,0.0,2.159,969.0,3547.4717288485585,2.159,969.0,3547.4717288485585,0.0,0.0,0.0,HORIZONTAL,1438.0,1,1
32Z50Z,2302.0,25069.81489892338,10.890449565127446,3.77825,1151.0,12534.90744946169,0.9429268927122613,275.77164466275354,3253.0034091250823,3.1115,956.0,10234.686679646387,4.445,1346.0,14835.128219276992,1.3335000000000004,4600.441539630605,390.0,HORIZONTAL,1306.0,2,21
